month,date,hour,S,E,N,W
1.0,4.0,11.0,0.0,0.0,0.0,0.0
1.0,4.0,12.0,0.0,0.0,0.0,0.0
1.0,4.0,13.0,0.0,0.0,0.0,0.0
1.0,4.0,14.0,0.0,0.0,0.0,0.0
1.0,4.0,15.0,0.0,0.0,0.0,0.0
1.0,4.0,16.0,0.0,0.0,0.0,0.0
1.0,4.0,17.0,0.0,0.0,0.0,0.0
1.0,4.0,18.0,-0.0,-0.0,-0.0,-0.0
1.0,4.0,19.0,-0.0,-0.0,-0.0,-0.0
1.0,4.0,20.0,-0.0,-0.0,-0.0,-0.0
1.0,4.0,21.0,-0.0,-0.0,-0.0,-0.0
1.0,4.0,22.0,-0.0,-0.0,-0.0,-0.0
1.0,4.0,23.0,-0.0,-0.0,-0.0,-0.0
1.0,4.0,24.0,-0.0,-0.0,-0.0,-0.0
1.0,5.0,1.0,-0.0,-0.0,-0.0,-0.0
1.0,5.0,2.0,-0.0,-0.0,-0.0,-0.0
1.0,5.0,3.0,-0.0,-0.0,-0.0,-0.0
1.0,5.0,4.0,-0.0,-0.0,-0.0,-0.0
1.0,5.0,5.0,-0.0,-0.0,-0.0,-0.0
1.0,5.0,6.0,-0.0,-0.0,-0.0,-0.0
1.0,5.0,7.0,-0.0,-0.0,-0.0,-0.0
1.0,5.0,8.0,0.0,0.0,0.0,0.0
1.0,5.0,9.0,0.0,0.0,0.0,0.0
1.0,5.0,10.0,0.0,0.0,0.0,0.0
1.0,5.0,11.0,0.0,0.0,0.0,0.0
1.0,5.0,12.0,0.0,0.0,0.0,0.0
1.0,5.0,13.0,1.1189405132538549e-05,2.1283022626155943e-06,2.735577270740961e-06,3.4604071942949123e-06
1.0,5.0,14.0,0.0,0.0,0.0,0.0
1.0,5.0,15.0,0.0,0.0,0.0,0.0
1.0,5.0,16.0,0.0,0.0,0.0,0.0
1.0,5.0,17.0,0.0,0.0,0.0,0.0
1.0,5.0,18.0,-0.0,-0.0,-0.0,-0.0
1.0,5.0,19.0,-0.0,-0.0,-0.0,-0.0
1.0,5.0,20.0,-0.0,-0.0,-0.0,-0.0
1.0,5.0,21.0,-0.0,-0.0,-0.0,-0.0
1.0,5.0,22.0,-0.0,-0.0,-0.0,-0.0
1.0,5.0,23.0,-0.0,-0.0,-0.0,-0.0
1.0,5.0,24.0,-0.0,-0.0,-0.0,-0.0
1.0,6.0,1.0,-0.0,-0.0,-0.0,-0.0
1.0,6.0,2.0,-0.0,-0.0,-0.0,-0.0
1.0,6.0,3.0,-0.0,-0.0,-0.0,-0.0
1.0,6.0,4.0,-0.0,-0.0,-0.0,-0.0
1.0,6.0,5.0,-0.0,-0.0,-0.0,-0.0
1.0,6.0,6.0,-0.0,-0.0,-0.0,-0.0
1.0,6.0,7.0,-0.0,-0.0,-0.0,-0.0
1.0,6.0,8.0,0.0,0.0,0.0,0.0
1.0,6.0,9.0,0.0,0.0,0.0,0.0
1.0,6.0,10.0,0.0,0.0,0.0,0.0
1.0,6.0,11.0,0.0,0.0,0.0,0.0
1.0,6.0,12.0,0.0,0.0,0.0,0.0
1.0,6.0,13.0,0.0,0.0,0.0,0.0
1.0,6.0,14.0,0.0,0.0,0.0,0.0
1.0,6.0,15.0,0.0,0.0,0.0,0.0
1.0,6.0,16.0,0.0,0.0,0.0,0.0
1.0,6.0,17.0,0.0,0.0,0.0,0.0
1.0,6.0,18.0,-0.0,-0.0,-0.0,-0.0
1.0,6.0,19.0,-0.0,-0.0,-0.0,-0.0
1.0,6.0,20.0,-0.0,-0.0,-0.0,-0.0
1.0,6.0,21.0,-0.0,-0.0,-0.0,-0.0
1.0,6.0,22.0,-0.0,-0.0,-0.0,-0.0
1.0,6.0,23.0,-0.0,-0.0,-0.0,-0.0
1.0,6.0,24.0,-0.0,-0.0,-0.0,-0.0
1.0,7.0,1.0,-0.0,-0.0,-0.0,-0.0
1.0,7.0,2.0,-0.0,-0.0,-0.0,-0.0
1.0,7.0,3.0,-0.0,-0.0,-0.0,-0.0
1.0,7.0,4.0,-0.0,-0.0,-0.0,-0.0
1.0,7.0,5.0,-0.0,-0.0,-0.0,-0.0
1.0,7.0,6.0,-0.0,-0.0,-0.0,-0.0
1.0,7.0,7.0,-0.0,-0.0,-0.0,-0.0
1.0,7.0,8.0,-0.0,-0.0,-0.0,-0.0
1.0,7.0,9.0,0.0,0.0,0.0,0.0
1.0,7.0,10.0,0.0,0.0,0.0,0.0
1.0,7.0,11.0,0.0,0.0,0.0,0.0
1.0,7.0,12.0,0.0,0.0,0.0,0.0
1.0,7.0,13.0,0.0,0.0,0.0,0.0
1.0,7.0,14.0,0.0,0.0,0.0,0.0
1.0,7.0,15.0,0.0,0.0,0.0,0.0
1.0,7.0,16.0,0.0,0.0,0.0,0.0
1.0,7.0,17.0,0.0,-0.0,-0.0,0.0
1.0,7.0,18.0,-0.0,-0.0,-0.0,-0.0
1.0,7.0,19.0,-0.0,-0.0,-0.0,-0.0
1.0,7.0,20.0,-0.0,-0.0,-0.0,-0.0
1.0,7.0,21.0,-0.0,-0.0,-0.0,-0.0
1.0,7.0,22.0,-0.0,-0.0,-0.0,-0.0
1.0,7.0,23.0,-0.0,-0.0,-0.0,-0.0
1.0,7.0,24.0,-0.0,-0.0,-0.0,-0.0
1.0,8.0,1.0,-0.0,-0.0,-0.0,-0.0
1.0,8.0,2.0,-0.0,-0.0,-0.0,-0.0
1.0,8.0,3.0,-0.0,-0.0,-0.0,-0.0
1.0,8.0,4.0,-0.0,-0.0,-0.0,-0.0
1.0,8.0,5.0,-0.0,-0.0,-0.0,-0.0
1.0,8.0,6.0,-0.0,-0.0,-0.0,-0.0
1.0,8.0,7.0,-0.0,-0.0,-0.0,-0.0
1.0,8.0,8.0,0.0,0.0,0.0,0.0
1.0,8.0,9.0,0.0,0.0,0.0,0.0
1.0,8.0,10.0,0.0,0.0,0.0,0.0
1.0,8.0,11.0,0.0,0.0,0.0,0.0
1.0,8.0,12.0,0.0,0.0,0.0,0.0
1.0,8.0,13.0,0.0,0.0,0.0,0.0
1.0,8.0,14.0,0.0,0.0,0.0,0.0
1.0,8.0,15.0,0.0,0.0,0.0,0.0
1.0,8.0,16.0,0.0,0.0,0.0,0.0
1.0,8.0,17.0,-0.0,-0.0,-0.0,-0.0
1.0,8.0,18.0,-0.0,-0.0,-0.0,-0.0
1.0,8.0,19.0,-0.0,-0.0,-0.0,-0.0
1.0,8.0,20.0,-0.0,-0.0,-0.0,-0.0
1.0,8.0,21.0,-0.0,-0.0,-0.0,-0.0
1.0,8.0,22.0,-0.0,-0.0,-0.0,-0.0
1.0,8.0,23.0,-0.0,-0.0,-0.0,-0.0
1.0,8.0,24.0,-0.0,-0.0,-0.0,-0.0
1.0,9.0,1.0,-0.0,-0.0,-0.0,-0.0
1.0,9.0,2.0,-0.0,-0.0,-0.0,-0.0
1.0,9.0,3.0,-0.0,-0.0,-0.0,-0.0
1.0,9.0,4.0,-0.0,-0.0,-0.0,-0.0
1.0,9.0,5.0,-0.0,-0.0,-0.0,-0.0
1.0,9.0,6.0,-0.0,-0.0,-0.0,-0.0
1.0,9.0,7.0,-0.0,-0.0,-0.0,-0.0
1.0,9.0,8.0,0.0,0.0,0.0,0.0
1.0,9.0,9.0,0.0,0.0,0.0,0.0
1.0,9.0,10.0,0.0,0.0,0.0,0.0
1.0,9.0,11.0,7.895260107475571e-05,3.1518121546144384e-05,4.829128978920623e-06,4.48834928313816e-06
1.0,9.0,12.0,0.00023758414984611205,3.636683820616944e-05,2.3876643317598526e-05,2.2025061475420573e-05
1.0,9.0,13.0,0.00013219725920763067,1.666955152800178e-05,2.1065474281214707e-05,2.917581277823335e-05
1.0,9.0,14.0,0.00020274102381878417,2.5644106676308446e-05,2.9656230857897813e-05,9.504755631930554e-05
1.0,9.0,15.0,1.8382516597022123e-05,2.582132013858814e-06,2.048756733029499e-06,1.4602369353996933e-05
1.0,9.0,16.0,0.0,0.0,0.0,0.0
1.0,9.0,17.0,0.0,-0.0,-0.0,0.0
1.0,9.0,18.0,-0.0,-0.0,-0.0,-0.0
1.0,9.0,19.0,-0.0,-0.0,-0.0,-0.0
1.0,9.0,20.0,-0.0,-0.0,-0.0,-0.0
1.0,9.0,21.0,-0.0,-0.0,-0.0,-0.0
1.0,9.0,22.0,-0.0,-0.0,-0.0,-0.0
1.0,9.0,23.0,-0.0,-0.0,-0.0,-0.0
1.0,9.0,24.0,-0.0,-0.0,-0.0,-0.0
1.0,10.0,1.0,-0.0,-0.0,-0.0,-0.0
1.0,10.0,2.0,-0.0,-0.0,-0.0,-0.0
1.0,10.0,3.0,-0.0,-0.0,-0.0,-0.0
1.0,10.0,4.0,-0.0,-0.0,-0.0,-0.0
1.0,10.0,5.0,-0.0,-0.0,-0.0,-0.0
1.0,10.0,6.0,-0.0,-0.0,-0.0,-0.0
1.0,10.0,7.0,-0.0,-0.0,-0.0,-0.0
1.0,10.0,8.0,0.0,0.0,0.0,0.0
1.0,10.0,9.0,0.0,0.0,0.0,0.0
1.0,10.0,10.0,0.0,0.0,0.0,0.0
1.0,10.0,11.0,5.0311979905197e-05,1.8911940575216365e-05,1.8066882751213545e-06,1.988238354682571e-06
1.0,10.0,12.0,0.00042437739870657934,4.617494126515974e-05,2.005721051908338e-05,1.9908850556802226e-05
1.0,10.0,13.0,0.0003467704532844441,2.800244037898484e-05,2.4932491563996933e-05,4.476791100039826e-05
1.0,10.0,14.0,1.1129403671705046e-05,1.2886640094169025e-06,1.1673231864571234e-06,4.692714466931879e-06
1.0,10.0,15.0,0.0,0.0,0.0,0.0
1.0,10.0,16.0,0.0,0.0,0.0,0.0
1.0,10.0,17.0,0.0,-0.0,-0.0,0.0
1.0,10.0,18.0,-0.0,-0.0,-0.0,-0.0
1.0,10.0,19.0,-0.0,-0.0,-0.0,-0.0
1.0,10.0,20.0,-0.0,-0.0,-0.0,-0.0
1.0,10.0,21.0,-0.0,-0.0,-0.0,-0.0
1.0,10.0,22.0,-0.0,-0.0,-0.0,-0.0
1.0,10.0,23.0,-0.0,-0.0,-0.0,-0.0
1.0,10.0,24.0,-0.0,-0.0,-0.0,-0.0
1.0,11.0,1.0,-0.0,-0.0,-0.0,-0.0
1.0,11.0,2.0,-0.0,-0.0,-0.0,-0.0
1.0,11.0,3.0,-0.0,-0.0,-0.0,-0.0
1.0,11.0,4.0,-0.0,-0.0,-0.0,-0.0
1.0,11.0,5.0,-0.0,-0.0,-0.0,-0.0
1.0,11.0,6.0,-0.0,-0.0,-0.0,-0.0
1.0,11.0,7.0,-0.0,-0.0,-0.0,-0.0
1.0,11.0,8.0,0.0,0.0,0.0,0.0
1.0,11.0,9.0,0.0,0.0,0.0,0.0
1.0,11.0,10.0,0.0,0.0,0.0,0.0
1.0,11.0,11.0,7.689550630749735e-06,3.1415748789358035e-06,5.031272427251866e-07,4.910870041787854e-07
1.0,11.0,12.0,0.00014085945134901243,2.6419390519526753e-05,1.9056526853874e-05,1.8485008604742536e-05
1.0,11.0,13.0,0.00016321534823714314,2.035826811137146e-05,2.5479985525564688e-05,3.597432678680187e-05
1.0,11.0,14.0,8.034417169161506e-05,1.0821800882883387e-05,1.2492999324137477e-05,3.8163909392752346e-05
1.0,11.0,15.0,9.756714539074455e-06,1.3859671833001167e-06,1.178164150052253e-06,7.969835427362273e-06
1.0,11.0,16.0,0.0,0.0,0.0,0.0
1.0,11.0,17.0,0.0,0.0,0.0,0.0
1.0,11.0,18.0,-0.0,-0.0,-0.0,-0.0
1.0,11.0,19.0,-0.0,-0.0,-0.0,-0.0
1.0,11.0,20.0,-0.0,-0.0,-0.0,-0.0
1.0,11.0,21.0,-0.0,-0.0,-0.0,-0.0
1.0,11.0,22.0,-0.0,-0.0,-0.0,-0.0
1.0,11.0,23.0,-0.0,-0.0,-0.0,-0.0
1.0,11.0,24.0,-0.0,-0.0,-0.0,-0.0
1.0,12.0,1.0,-0.0,-0.0,-0.0,-0.0
1.0,12.0,2.0,-0.0,-0.0,-0.0,-0.0
1.0,12.0,3.0,-0.0,-0.0,-0.0,-0.0
1.0,12.0,4.0,-0.0,-0.0,-0.0,-0.0
1.0,12.0,5.0,-0.0,-0.0,-0.0,-0.0
1.0,12.0,6.0,-0.0,-0.0,-0.0,-0.0
1.0,12.0,7.0,-0.0,-0.0,-0.0,-0.0
1.0,12.0,8.0,0.0,0.0,0.0,0.0
1.0,12.0,9.0,0.0,0.0,0.0,0.0
1.0,12.0,10.0,0.0,0.0,0.0,0.0
1.0,12.0,11.0,0.0,0.0,0.0,0.0
1.0,12.0,12.0,0.0,0.0,0.0,0.0
1.0,12.0,13.0,0.0,0.0,0.0,0.0
1.0,12.0,14.0,0.0,0.0,0.0,0.0
1.0,12.0,15.0,0.0,0.0,0.0,0.0
1.0,12.0,16.0,0.0,0.0,0.0,0.0
1.0,12.0,17.0,0.0,0.0,0.0,0.0
1.0,12.0,18.0,-0.0,-0.0,-0.0,-0.0
1.0,12.0,19.0,-0.0,-0.0,-0.0,-0.0
1.0,12.0,20.0,-0.0,-0.0,-0.0,-0.0
1.0,12.0,21.0,-0.0,-0.0,-0.0,-0.0
1.0,12.0,22.0,-0.0,-0.0,-0.0,-0.0
1.0,12.0,23.0,-0.0,-0.0,-0.0,-0.0
1.0,12.0,24.0,-0.0,-0.0,-0.0,-0.0
1.0,13.0,1.0,-0.0,-0.0,-0.0,-0.0
1.0,13.0,2.0,-0.0,-0.0,-0.0,-0.0
1.0,13.0,3.0,-0.0,-0.0,-0.0,-0.0
1.0,13.0,4.0,-0.0,-0.0,-0.0,-0.0
1.0,13.0,5.0,-0.0,-0.0,-0.0,-0.0
1.0,13.0,6.0,-0.0,-0.0,-0.0,-0.0
1.0,13.0,7.0,-0.0,-0.0,-0.0,-0.0
1.0,13.0,8.0,0.0,0.0,0.0,0.0
1.0,13.0,9.0,0.0,0.0,0.0,0.0
1.0,13.0,10.0,0.0,0.0,0.0,0.0
1.0,13.0,11.0,5.845469029327893e-05,2.271991153905015e-05,2.9533581602150547e-06,2.7003630128079806e-06
1.0,13.0,12.0,0.00012030390964079657,1.755636093064234e-05,1.1142660388685418e-05,1.0285926848553046e-05
1.0,13.0,13.0,1.9601618486268046e-08,2.714990627611152e-09,3.594956613721459e-09,4.582052755995992e-09
1.0,13.0,14.0,0.0,0.0,0.0,0.0
1.0,13.0,15.0,2.7723417076421907e-05,3.7405917161491263e-06,3.7610956662517543e-06,2.2780566522511325e-05
1.0,13.0,16.0,7.229925587925875e-07,1.035221169237731e-07,4.7720646890255226e-08,9.320008511378291e-07
1.0,13.0,17.0,0.0,-0.0,-0.0,0.0
1.0,13.0,18.0,-0.0,-0.0,-0.0,-0.0
1.0,13.0,19.0,-0.0,-0.0,-0.0,-0.0
1.0,13.0,20.0,-0.0,-0.0,-0.0,-0.0
1.0,13.0,21.0,-0.0,-0.0,-0.0,-0.0
1.0,13.0,22.0,-0.0,-0.0,-0.0,-0.0
1.0,13.0,23.0,-0.0,-0.0,-0.0,-0.0
1.0,13.0,24.0,-0.0,-0.0,-0.0,-0.0
1.0,14.0,1.0,-0.0,-0.0,-0.0,-0.0
1.0,14.0,2.0,-0.0,-0.0,-0.0,-0.0
1.0,14.0,3.0,-0.0,-0.0,-0.0,-0.0
1.0,14.0,4.0,-0.0,-0.0,-0.0,-0.0
1.0,14.0,5.0,-0.0,-0.0,-0.0,-0.0
1.0,14.0,6.0,-0.0,-0.0,-0.0,-0.0
1.0,14.0,7.0,-0.0,-0.0,-0.0,-0.0
1.0,14.0,8.0,0.0,0.0,0.0,0.0
1.0,14.0,9.0,0.0,0.0,0.0,0.0
1.0,14.0,10.0,0.0,0.0,0.0,0.0
1.0,14.0,11.0,0.0,0.0,0.0,0.0
1.0,14.0,12.0,0.0,0.0,0.0,0.0
1.0,14.0,13.0,1.6435369622166273e-05,2.5937933245922814e-06,3.3729250634570136e-06,4.255939470705199e-06
1.0,14.0,14.0,1.68772629972775e-06,5.544176411747299e-07,7.670868902612007e-07,1.12738339868961e-06
1.0,14.0,15.0,0.0,0.0,0.0,0.0
1.0,14.0,16.0,0.0,0.0,0.0,0.0
1.0,14.0,17.0,-0.0,-0.0,-0.0,0.0
1.0,14.0,18.0,-0.0,-0.0,-0.0,-0.0
1.0,14.0,19.0,-0.0,-0.0,-0.0,-0.0
1.0,14.0,20.0,-0.0,-0.0,-0.0,-0.0
1.0,14.0,21.0,-0.0,-0.0,-0.0,-0.0
1.0,14.0,22.0,-0.0,-0.0,-0.0,-0.0
1.0,14.0,23.0,-0.0,-0.0,-0.0,-0.0
1.0,14.0,24.0,-0.0,-0.0,-0.0,-0.0
1.0,15.0,1.0,-0.0,-0.0,-0.0,-0.0
1.0,15.0,2.0,-0.0,-0.0,-0.0,-0.0
1.0,15.0,3.0,-0.0,-0.0,-0.0,-0.0
1.0,15.0,4.0,-0.0,-0.0,-0.0,-0.0
1.0,15.0,5.0,-0.0,-0.0,-0.0,-0.0
1.0,15.0,6.0,-0.0,-0.0,-0.0,-0.0
1.0,15.0,7.0,-0.0,-0.0,-0.0,-0.0
1.0,15.0,8.0,0.0,0.0,0.0,0.0
1.0,15.0,9.0,0.0,0.0,0.0,0.0
1.0,15.0,10.0,0.0,0.0,0.0,0.0
1.0,15.0,11.0,0.0,0.0,0.0,0.0
1.0,15.0,12.0,0.0,0.0,0.0,0.0
1.0,15.0,13.0,0.0,0.0,0.0,0.0
1.0,15.0,14.0,0.0,0.0,0.0,0.0
1.0,15.0,15.0,0.0,0.0,0.0,0.0
1.0,15.0,16.0,0.0,0.0,0.0,0.0
1.0,15.0,17.0,0.0,0.0,0.0,0.0
1.0,15.0,18.0,0.0,0.0,0.0,0.0
1.0,15.0,19.0,0.0,0.0,0.0,0.0
1.0,15.0,20.0,0.0,0.0,0.0,0.0
1.0,15.0,21.0,-0.0,-0.0,-0.0,-0.0
1.0,15.0,22.0,-0.0,-0.0,-0.0,-0.0
1.0,15.0,23.0,-0.0,-0.0,-0.0,-0.0
1.0,15.0,24.0,-0.0,-0.0,-0.0,-0.0
1.0,16.0,1.0,-0.0,-0.0,-0.0,-0.0
1.0,16.0,2.0,-0.0,-0.0,-0.0,-0.0
1.0,16.0,3.0,-0.0,-0.0,-0.0,-0.0
1.0,16.0,4.0,-0.0,-0.0,-0.0,-0.0
1.0,16.0,5.0,-0.0,-0.0,-0.0,-0.0
1.0,16.0,6.0,-0.0,-0.0,-0.0,-0.0
1.0,16.0,7.0,-0.0,-0.0,-0.0,-0.0
1.0,16.0,8.0,0.0,0.0,0.0,0.0
1.0,16.0,9.0,0.0,0.0,0.0,0.0
1.0,16.0,10.0,0.0,0.0,0.0,0.0
1.0,16.0,11.0,0.0,0.0,0.0,0.0
1.0,16.0,12.0,0.00047425737995119356,7.472213406311492e-05,4.863552348337455e-05,4.6451950079464855e-05
1.0,16.0,13.0,0.0005425317285251374,6.711127141238027e-05,8.628186471096018e-05,0.0001170789682047106
1.0,16.0,14.0,0.00016192429554550024,2.6050539358620418e-05,3.2757408160866506e-05,8.070461183303188e-05
1.0,16.0,15.0,1.9565489122045125e-07,5.666230007499997e-08,5.502519994965573e-08,1.6957332826051777e-07
1.0,16.0,16.0,0.0,0.0,0.0,0.0
1.0,16.0,17.0,0.0,0.0,0.0,0.0
1.0,16.0,18.0,-0.0,-0.0,-0.0,-0.0
1.0,16.0,19.0,-0.0,-0.0,-0.0,-0.0
1.0,16.0,20.0,-0.0,-0.0,-0.0,-0.0
1.0,16.0,21.0,-0.0,-0.0,-0.0,-0.0
1.0,16.0,22.0,-0.0,-0.0,-0.0,-0.0
1.0,16.0,23.0,-0.0,-0.0,-0.0,-0.0
1.0,16.0,24.0,-0.0,-0.0,-0.0,-0.0
1.0,17.0,1.0,-0.0,-0.0,-0.0,-0.0
1.0,17.0,2.0,-0.0,-0.0,-0.0,-0.0
1.0,17.0,3.0,-0.0,-0.0,-0.0,-0.0
1.0,17.0,4.0,0.0,0.0,0.0,0.0
1.0,17.0,5.0,0.0,0.0,0.0,0.0
1.0,17.0,6.0,0.0,0.0,0.0,0.0
1.0,17.0,7.0,0.0,0.0,0.0,0.0
1.0,17.0,8.0,0.0,0.0,0.0,0.0
1.0,17.0,9.0,0.0,0.0,0.0,0.0
1.0,17.0,10.0,0.0,0.0,0.0,0.0
1.0,17.0,11.0,0.0,0.0,0.0,0.0
1.0,17.0,12.0,4.862242618512086e-05,8.371280820648397e-06,5.65984688719896e-06,5.4511245190699165e-06
1.0,17.0,13.0,0.0005757108823997721,7.166818004622948e-05,9.180337699984904e-05,0.00012213133012777485
1.0,17.0,14.0,0.00022467413625943154,4.873178696061643e-05,6.274003164210659e-05,0.000122982560847866
1.0,17.0,15.0,7.390798827198036e-06,2.582365384034856e-06,2.6493860916337836e-06,6.789107861766422e-06
1.0,17.0,16.0,0.0,0.0,0.0,0.0
1.0,17.0,17.0,0.0,0.0,0.0,0.0
1.0,17.0,18.0,-0.0,-0.0,-0.0,-0.0
1.0,17.0,19.0,-0.0,-0.0,-0.0,-0.0
1.0,17.0,20.0,-0.0,-0.0,-0.0,-0.0
1.0,17.0,21.0,-0.0,-0.0,-0.0,-0.0
1.0,17.0,22.0,-0.0,-0.0,-0.0,-0.0
1.0,17.0,23.0,-0.0,-0.0,-0.0,-0.0
1.0,17.0,24.0,-0.0,-0.0,-0.0,-0.0
1.0,18.0,1.0,-0.0,-0.0,-0.0,-0.0
1.0,18.0,2.0,-0.0,-0.0,-0.0,-0.0
1.0,18.0,3.0,-0.0,-0.0,-0.0,-0.0
1.0,18.0,4.0,-0.0,-0.0,-0.0,-0.0
1.0,18.0,5.0,-0.0,-0.0,-0.0,-0.0
1.0,18.0,6.0,-0.0,-0.0,-0.0,-0.0
1.0,18.0,7.0,-0.0,-0.0,-0.0,-0.0
1.0,18.0,8.0,0.0,0.0,0.0,0.0
1.0,18.0,9.0,0.0,0.0,0.0,0.0
1.0,18.0,10.0,0.0,0.0,0.0,0.0
1.0,18.0,11.0,0.0,0.0,0.0,0.0
1.0,18.0,12.0,0.0,0.0,0.0,0.0
1.0,18.0,13.0,0.0,0.0,0.0,0.0
1.0,18.0,14.0,0.0,0.0,0.0,0.0
1.0,18.0,15.0,0.0,0.0,0.0,0.0
